date,time,light,other
05-05-2024,00:55:34:290946,0.7449633971262529,0.4961336081405724
05-05-2024,00:55:34:299402,0.952017260992411,0.8673105254145508
05-05-2024,00:55:34:301096,0.7159389994490282,0.5969134196327771
05-05-2024,00:55:34:301096,0.6871111332646735,0.25638407766407945
05-05-2024,00:55:34:301096,0.5831871670034432,0.18944109951361632
05-05-2024,00:55:34:309279,0.23729784398566622,0.6081771625351476
05-05-2024,00:55:34:309279,0.5903870151274043,0.4170642105462675
05-05-2024,00:55:34:312405,0.7277019363377103,0.6464532809121948
05-05-2024,00:55:34:314655,0.0403398957400668,0.892028917426181
05-05-2024,00:55:34:314655,0.3870743542849294,0.10682015683098667
05-05-2024,00:55:34:319297,0.9010474309250661,0.9220847769805536
05-05-2024,00:55:34:321428,0.6696237768105378,0.38116665787002435
05-05-2024,00:55:34:321428,0.4292335297509222,0.027277262641244193
05-05-2024,00:55:34:321428,0.31113875651993805,0.18427271582111382
05-05-2024,00:55:34:321428,0.44558686384116464,0.006781738579942798
05-05-2024,00:55:34:329533,0.8546778565530063,0.4871269468614333
05-05-2024,00:55:34:331404,0.24988347801298272,0.6952126274492041
05-05-2024,00:55:34:331404,0.33589618842036684,0.9166891030745332
05-05-2024,00:55:34:331404,0.07969906616586653,0.01782498775888497
05-05-2024,00:55:34:331404,0.8465578749861401,0.17049547318795688
05-05-2024,00:55:34:339557,0.8811397315774749,0.03524469455392609
05-05-2024,00:55:34:341695,0.1629841701756769,0.1337157549645478
05-05-2024,00:55:34:341695,0.08239378569774058,0.9771688495319129
05-05-2024,00:55:34:341695,0.4165739728875577,0.4164371204808426
05-05-2024,00:55:34:349686,0.2560090523793388,0.6816321530556045
05-05-2024,00:55:34:351764,0.34819240798227014,0.9571934565465979
05-05-2024,00:55:34:351764,0.9307758090428909,0.8134804849225088
05-05-2024,00:55:34:359875,0.46455214168875425,0.5887536257330249
05-05-2024,00:55:34:359875,0.8526932590406547,0.7488922355803621
05-05-2024,00:55:34:359875,0.8739144214200922,0.10794544937677852
05-05-2024,00:55:34:372097,0.7046665921311156,0.8552052428016967
05-05-2024,00:55:34:372097,0.3371522467461191,0.6950548483440642
05-05-2024,00:55:34:380208,0.10861488990308343,0.9788692154607176
05-05-2024,00:55:34:380208,0.7840886310775121,0.8041872516782528
05-05-2024,00:55:34:390380,0.27248250743752267,0.8304882399598219
05-05-2024,00:55:34:392414,0.5732472453832043,0.13231740354991273
05-05-2024,00:55:34:400565,0.23141707693608926,0.028580288903803375
05-05-2024,00:55:34:400565,0.9369344157773047,0.6019864994736159
05-05-2024,00:55:34:400565,0.8100719758088932,0.697905668033786
05-05-2024,00:55:34:412697,0.038989237690364886,0.4770347604330928
05-05-2024,00:55:34:415601,0.405348101545684,0.38104229032583314
05-05-2024,00:55:34:420748,0.7963725567565448,0.06811790049499256
05-05-2024,00:55:34:422842,0.34125491309798817,0.41304648307178793
05-05-2024,00:55:34:422842,0.5308641274490656,0.07919489247522149
05-05-2024,00:55:34:430973,0.7927429370083244,0.643465234450774
05-05-2024,00:55:34:433103,0.6963846255432176,0.37195516932734307
05-05-2024,00:55:34:436246,0.7819495625224439,0.6654114371334034
05-05-2024,00:55:34:438979,0.8259276767184803,0.07062538102547422
05-05-2024,00:55:34:441109,0.5759938607096421,0.9503374072365247
05-05-2024,00:55:34:443563,0.27197281103557325,0.882414290290833
05-05-2024,00:55:34:445675,0.9437352532040217,0.21950525165144041
05-05-2024,00:55:34:447807,0.8299290417609413,0.06505705624142921
05-05-2024,00:55:34:451209,0.9688813609600161,0.9172877874252628
05-05-2024,00:55:34:453453,0.36153732176201203,0.8018815989993182
05-05-2024,00:55:34:454664,0.37110833992756886,0.2912184866250255
05-05-2024,00:55:34:457364,0.15323159414362453,0.5968875693331436
05-05-2024,00:55:34:457364,0.9380664144585338,0.7875759743946938
05-05-2024,00:55:34:461743,0.6783419096818547,0.6808005840820903
05-05-2024,00:55:34:463663,0.1497005034175074,0.8726212111637939
05-05-2024,00:55:34:463663,0.3276213854046932,0.6599152118257489
05-05-2024,00:55:34:463663,0.894690878561494,0.34137965173702733
05-05-2024,00:55:34:463663,0.12337345090012608,0.9300244615217972
05-05-2024,00:55:34:472436,0.03499489170930847,0.3518189681318169
05-05-2024,00:55:34:475241,0.00705476856358056,0.3537708312551875
05-05-2024,00:55:34:475241,0.04830671689512289,0.7002653088392564
05-05-2024,00:55:34:475241,0.10465151904369052,0.4099533352125505
05-05-2024,00:55:34:483990,0.5820025225722729,0.13935388880954902
05-05-2024,00:55:34:485398,0.6616725492701317,0.3894734046993603
05-05-2024,00:55:34:485398,0.6004155127427122,0.1148948089766727
05-05-2024,00:55:34:485398,0.9342548869666528,0.7907374277699109
05-05-2024,00:55:34:491992,0.01503352743407771,0.3603757089400803
05-05-2024,00:55:34:494568,0.5054264275717563,0.2970160175647596
05-05-2024,00:55:34:494568,0.9709604083906038,0.2600756508425972
05-05-2024,00:55:34:494568,0.2529581987461742,0.2991356929643444
05-05-2024,00:55:34:502206,0.4253971771918297,0.8950964592385678
05-05-2024,00:55:34:505001,0.00848648272601682,0.8841011465088365
05-05-2024,00:55:34:506291,0.17956437481278498,0.9234729807372306
05-05-2024,00:55:34:508636,0.6191401958146941,0.20603600420327717
05-05-2024,00:55:34:510920,0.44740582279063845,0.5167044046097624
05-05-2024,00:55:34:514828,0.74914714110581,0.8298455268747174
05-05-2024,00:55:34:514828,0.019927155358845594,0.8616483319166014
05-05-2024,00:55:34:514828,0.4785740742710015,0.02083199650529144
05-05-2024,00:55:34:514828,0.05996594013571055,0.9245509459964466
05-05-2024,00:55:34:524634,0.43525703482091505,0.5595158368549299
05-05-2024,00:55:34:524634,0.5605227151803722,0.8504854307601138
05-05-2024,00:55:34:532686,0.33128567252326757,0.5198628725069394
05-05-2024,00:55:34:532686,0.6711283518690172,0.9444172017341836
05-05-2024,00:55:34:542711,0.5602086356362183,0.9549810051697103
05-05-2024,00:55:34:542711,0.10942600451928697,0.659291509685591
05-05-2024,00:55:34:542711,0.12355999521966987,0.20532258848502594
05-05-2024,00:55:34:542711,0.8868534702010031,0.5911993710144778
05-05-2024,00:55:34:558407,0.09440950253437885,0.44097334769627095
05-05-2024,00:55:34:559597,0.2944285835909286,0.7194981413684705
05-05-2024,00:55:34:562088,0.6880981169095784,0.6671875855950812
05-05-2024,00:55:34:564591,0.5841802057116491,0.047787815360797126
05-05-2024,00:55:34:567347,0.9807109821042511,0.8052825538241584
05-05-2024,00:55:34:567347,0.7235897595113525,0.6868392017253597
05-05-2024,00:55:34:567347,0.30835975322156195,0.8350490795864551
05-05-2024,00:55:34:574314,0.9259269173322643,0.8611427930377168
05-05-2024,00:55:34:574314,0.31942909708902745,0.4110748744157585
05-05-2024,00:55:34:574314,0.7194020602166948,0.5642567256734764
05-05-2024,00:55:34:574314,0.2713535626481616,0.937214079224959
05-05-2024,00:55:34:574314,0.9981377950853324,0.07817798385038466
05-05-2024,00:55:34:586071,0.255338267359859,0.9006329382947222
05-05-2024,00:55:34:586071,0.3232184636338663,0.0801230008763758
05-05-2024,00:55:34:591558,0.5698202754269432,0.37539815657076303
05-05-2024,00:55:34:594123,0.9403997519545938,0.6067358637183693
05-05-2024,00:55:34:596563,0.24594184350783876,0.9538677896845361
05-05-2024,00:55:34:598940,0.27086615203285325,0.6531585819376697
05-05-2024,00:55:34:601412,0.6520284444105874,0.21342245714128139
05-05-2024,00:55:34:603709,0.7640705120053841,0.4864955979662188
05-05-2024,00:55:34:606723,0.07573005972031188,0.055863192386224614
05-05-2024,00:55:34:608988,0.6943021654298885,0.1424982501453198
05-05-2024,00:55:34:608988,0.8810019994468143,0.0042801118283470885
05-05-2024,00:55:34:608988,0.652602284701059,0.8510739565742813
05-05-2024,00:55:34:608988,0.6670777388708198,0.53585545496624
05-05-2024,00:55:34:608988,0.8770364144707925,0.9062441709212109
05-05-2024,00:55:34:608988,0.15341000361350055,0.533393829012682
05-05-2024,00:55:34:608988,0.26910269260353326,0.6005559322990506
05-05-2024,00:55:34:626082,0.0682624492355226,0.5274331884808404
05-05-2024,00:55:34:626082,0.4318710582942695,0.09332970664283324
05-05-2024,00:55:34:626082,0.44186470585637505,0.06888538024209467
05-05-2024,00:55:34:626082,0.8158335224748068,0.625578064982822
05-05-2024,00:55:34:626082,0.6919599745433651,0.6769657733525347
05-05-2024,00:55:34:626082,0.4811594167211011,0.37379936062248686
05-05-2024,00:55:34:626082,0.6629942419561147,0.33535660045306626
05-05-2024,00:55:34:643633,0.6023401090022181,0.7617968280951479
05-05-2024,00:55:34:645653,0.3322132651880314,0.44477909043987507
05-05-2024,00:55:34:645653,0.8215609193737846,0.7260860951349942
05-05-2024,00:55:34:645653,0.007215293951421509,0.792873268428696
05-05-2024,00:55:34:645653,0.23432233799315494,0.667814056032023
05-05-2024,00:55:34:645653,0.00975127732793124,0.39452758411429034
05-05-2024,00:55:34:645653,0.8783797453488369,0.26667035784137216
05-05-2024,00:55:34:645653,0.9593314162566969,0.7723762602338661
05-05-2024,00:55:34:661361,0.4287597811231274,0.6663761444168285
05-05-2024,00:55:34:661361,0.565738815242885,0.5914045632788308
05-05-2024,00:55:34:661361,0.7230422089801816,0.270090186259353
05-05-2024,00:55:34:661361,0.47521703403095716,0.4294574600001554
05-05-2024,00:55:34:661361,0.13164628917349608,0.8124451313733458
05-05-2024,00:55:34:661361,0.7259552198845586,0.9675599355312222
05-05-2024,00:55:34:678102,0.9228701766268419,0.9293717723786282
05-05-2024,00:55:34:678102,0.9709644345722221,0.2871273148913539
05-05-2024,00:55:34:678102,0.032766182253514464,0.5923323744749028
05-05-2024,00:55:34:678102,0.6692558506561894,0.49031382709899385
05-05-2024,00:55:34:678102,0.29224652594071754,0.09452819393899126
05-05-2024,00:55:34:678102,0.45331481711787314,0.18742474887420868
05-05-2024,00:55:34:693872,0.784108873268898,0.012022729569175938
05-05-2024,00:55:34:694421,0.392132104431108,0.05986404711672233
05-05-2024,00:55:34:694421,0.7030984218492072,0.14275488996526686
05-05-2024,00:55:34:694421,0.7972590904891551,0.7817947887086362
05-05-2024,00:55:34:694421,0.6513006682477344,0.5854667105555499
05-05-2024,00:55:34:694421,0.9692839554104482,0.6197410148069158
05-05-2024,00:55:34:694421,0.4692318568594518,0.8477545707917503
05-05-2024,00:55:34:710586,0.4669203765793445,0.15686358518661747
05-05-2024,00:55:34:710586,0.511716311461811,0.46652998312039173
05-05-2024,00:55:34:710586,0.4992635700117868,0.441592550654469
05-05-2024,00:55:34:710586,0.5869248987373268,0.4104686615583998
05-05-2024,00:55:34:710586,0.6824970694009176,0.9340699517974982
05-05-2024,00:55:34:710586,0.8224053243902857,0.6194946945345634
05-05-2024,00:55:34:726258,0.7532518941623616,0.6876128443509143
05-05-2024,00:55:34:728698,0.24643723392353933,0.9971376472087916
05-05-2024,00:55:34:728698,0.6932241624407132,0.00775702873827544
05-05-2024,00:55:34:728698,0.3669269425525129,0.462117175766082
05-05-2024,00:55:34:728698,0.2876552541708485,0.9667689323740613
05-05-2024,00:55:34:738592,0.6886937101307928,0.7050026715444239
05-05-2024,00:55:34:741226,0.3857149841887788,0.6336463717856972
05-05-2024,00:55:34:743442,0.09510345056556868,0.8336746327562057
05-05-2024,00:55:34:743442,0.03591236274748699,0.46208376023107345
05-05-2024,00:55:34:743442,0.9665266060181588,0.7853056491765876
05-05-2024,00:55:34:743442,0.21795302775187486,0.24043930888123155
05-05-2024,00:55:34:743442,0.44705528417560403,0.33843368387610884
05-05-2024,00:55:34:743442,0.6623426932615781,0.547752886152009
05-05-2024,00:55:34:759253,0.9602581383532972,0.11162778548760943
05-05-2024,00:55:34:759253,0.01918534086166135,0.7229603514743692
05-05-2024,00:55:34:759253,0.05189563585250312,0.7975794376709309
05-05-2024,00:55:34:759253,0.5688106088267957,0.11149003636040589
05-05-2024,00:55:34:759253,0.7239654431824336,0.37073443788095006
05-05-2024,00:55:34:759253,0.4849610478851327,0.28474568225619
05-05-2024,00:55:34:775389,0.6219508654408056,0.24318506952335273
05-05-2024,00:55:34:775389,0.06213392615659674,0.7261093299582216
05-05-2024,00:55:34:780578,0.4093643494699286,0.5575252902414584
05-05-2024,00:55:34:783248,0.4376634323101509,0.45588487923475796
05-05-2024,00:55:34:785932,0.9225518677411653,0.34250207766070795
05-05-2024,00:55:34:789125,0.038652445330928376,0.606965985369677
05-05-2024,00:55:34:789125,0.32803349462902165,0.18014532796245075
05-05-2024,00:55:34:789125,0.39383070769189155,0.6681062870692988
05-05-2024,00:55:34:789125,0.20314508652041907,0.7721945509938987
05-05-2024,00:55:34:789125,0.35347517547778307,0.11491529312311122
05-05-2024,00:55:34:789125,0.5230621383716535,0.5338030639278964
05-05-2024,00:55:34:805580,0.17981439059315685,0.7972505846219292
05-05-2024,00:55:34:805580,0.47113610407630646,0.6832099566935004
05-05-2024,00:55:34:805580,0.6890205582762584,0.2567942372434132
05-05-2024,00:55:34:805580,0.6948812134103457,0.8085193171593628
05-05-2024,00:55:34:805580,0.6199376234727744,0.8059268672533669
05-05-2024,00:55:34:805580,0.6692154102508129,0.2629977902223638
05-05-2024,00:55:34:821252,0.9160016955530602,0.5488085246550636
05-05-2024,00:55:34:823798,0.34863494137334905,0.629953658016124
05-05-2024,00:55:34:826533,0.9081731524245036,0.7437111070170679
05-05-2024,00:55:34:829271,0.6974350905035424,0.28124229591592986
05-05-2024,00:55:34:832530,0.34170338396815636,0.17511388779769488
05-05-2024,00:55:34:832530,0.9544320031269747,0.68272179327943
05-05-2024,00:55:34:840158,0.5930847041759907,0.15679071224667207
05-05-2024,00:55:34:843795,0.7561507627424537,0.9296563573314256
05-05-2024,00:55:34:847565,0.048860461560283786,0.6360491888060517
05-05-2024,00:55:34:850611,0.730290064579014,0.19652832144188992
05-05-2024,00:55:34:854571,0.48203678852892207,0.2531869659622704
05-05-2024,00:55:34:856549,0.8101543089557021,0.2986383706787713
05-05-2024,00:55:34:860547,0.6304184311220585,0.24557718144625462
05-05-2024,00:55:34:864069,0.28432883942932374,0.7456922256423052
05-05-2024,00:55:34:867900,0.8690863165857307,0.5876039434112014
05-05-2024,00:55:34:871822,0.04396685195117833,0.06282513183742566
05-05-2024,00:55:34:876066,0.8218681495356209,0.8811158366545903
05-05-2024,00:55:34:879358,0.9289392297175533,0.23978417111978811
05-05-2024,00:55:34:884640,0.6205421405947463,0.2920654376282442
05-05-2024,00:55:34:884640,0.8337836887732595,0.15918683541539502
05-05-2024,00:55:34:891436,0.5266042599315642,0.9916032945720851
05-05-2024,00:55:34:892768,0.8445759129447993,0.8836780747508365
05-05-2024,00:55:34:900532,0.41390696985118536,0.9762718723072447
05-05-2024,00:55:34:907899,0.4292844374739474,0.6117278648254398
05-05-2024,00:55:34:909703,0.027829453745642052,0.4013053446349236
05-05-2024,00:55:34:916052,0.19644994721308384,0.37472765427980215
05-05-2024,00:55:34:916052,0.603335840279976,0.6116877063260608
05-05-2024,00:55:34:923739,0.05485118641522002,0.02092461266790513
05-05-2024,00:55:34:931780,0.45809253658198734,0.1831201468178152
05-05-2024,00:55:34:935788,0.3347264593526079,0.23692990143391646
05-05-2024,00:55:34:940722,0.41727634710970507,0.7227008044421519
05-05-2024,00:55:34:946722,0.8975304746335332,0.03844483585958203
05-05-2024,00:55:34:952728,0.57770693992598,0.8990605730590401
05-05-2024,00:55:34:956725,0.9350640617305949,0.5855574921452679
05-05-2024,00:55:34:960725,0.11937022775740003,0.18513778036169282
05-05-2024,00:55:34:966081,0.2383312276875783,0.023049516110363988
05-05-2024,00:55:34:973910,0.6183771592688057,0.2029058286427693
05-05-2024,00:55:34:979276,0.2398693703871001,0.39888817583347613
05-05-2024,00:55:34:986375,0.21262634363258093,0.7979195193371167
05-05-2024,00:55:34:992575,0.8183019718388428,0.09344332410179246
05-05-2024,00:55:35:310,0.6449452006633583,0.2839768981256776
05-05-2024,00:55:35:6343,0.9755949710733449,0.9939930980435107
05-05-2024,00:55:35:12068,0.03983669389822453,0.1743575548948314
05-05-2024,00:55:35:19204,0.3270991492946803,0.7940116315771067
05-05-2024,00:55:35:25155,0.01656838280872386,0.2310698264330252
05-05-2024,00:55:35:30102,0.9250713143335002,0.45695728596440555
05-05-2024,00:55:35:35656,0.034992175798185476,0.10510722271325601
05-05-2024,00:55:35:40871,0.9239799890396629,0.6814652888942798
05-05-2024,00:55:35:46560,0.7898533865050211,0.7360219639853502
05-05-2024,00:55:35:50637,0.6474885329006506,0.1617796279428203
05-05-2024,00:55:35:56925,0.5357881408472847,0.10882101814031564
05-05-2024,00:55:35:62268,0.7092168244931799,0.6710820368070409
05-05-2024,00:55:35:66384,0.0020848989422661557,0.09808207074396447
05-05-2024,00:55:35:72474,0.36258140796130955,0.5243596594128093
05-05-2024,00:55:35:82659,0.5270095351270998,0.061772139023911654
05-05-2024,00:55:35:87835,0.6689277468523945,0.14087640684991398
05-05-2024,00:55:35:89164,0.9815605959792209,0.14685515461557452
05-05-2024,00:55:35:94207,0.18404943217741776,0.09667695197247794
05-05-2024,00:55:35:97813,0.25132622211390376,0.18253553505590703
05-05-2024,00:55:35:102179,0.6958729410581952,0.629827537465726
05-05-2024,00:55:35:105366,0.050862850694095574,0.6857735916004509
05-05-2024,00:55:35:108875,0.0054128664795598525,0.614095495408523
05-05-2024,00:55:35:114099,0.09604874802483288,0.9390193484348952
05-05-2024,00:55:35:118559,0.13929379411849607,0.01093748168371933
05-05-2024,00:55:35:124661,0.6959512590423541,0.7705215748463887
05-05-2024,00:55:35:128127,0.1521530586447707,0.8197193324301282
05-05-2024,00:55:35:132067,0.9055742657987116,0.6178857394090074
05-05-2024,00:55:35:136670,0.7000746092930893,0.385382572458171
05-05-2024,00:55:35:140671,0.42196912754909655,0.7867127232159107
05-05-2024,00:55:35:146760,0.446495564524623,0.16108366259963436
05-05-2024,00:55:35:153922,0.6692063221936901,0.2843259556541773
05-05-2024,00:55:35:160500,0.12511075881176237,0.26805447754161704
